client_id,bank_district_id,frequency,lor,client_district_id,age,age_group,Gender,region,nb_inhabitants,nb_cities,urban_inhabitants_ratio,avg_salary,unemployment_rate_96,nb_entrepreneurs_per_1000,nb_crimes_96,unemployment_growth,crime_growth_rate,population_per_city,total_credit,avg_credit_amount,total_withdrawal,avg_withdrawal_amount,debit_count,credit_count,trans_count,avg_trans_amount,max_trans_amount,min_trans_amount,std_trans_amount,net_Flow,last_balance,avg_balance,max_balance,min_balance,std_balance,balance_range,first_balance,balance_growth_pct,median_balance,neg_balance_count,days_since_first_trans,transaction_span_days,avg_days_between_transactions,trans_freq_per_month,credits_per_month,debits_per_month,transaction_activity_ratio,cash_withdrawal_count,card_withdrawal_count,cash_deposit_count,transfer_in_count,transfer_out_count,total_cash_withdrawal,total_card_withdrawal,total_cash_deposit,card_withdrawal_ratio,cash_deposit_ratio,card_type,orders_count,total_order_amount,avg_order_amount,max_order_amount,min_order_amount,insurance_order_count,household_order_count,leasing_order_count,loan_order_count,loans_1996_count,good_loan_count,bad_loan_count,total_loan_amount,loan_duration,monthly_payments,target_loan_1997,target_card_1997
2633,1,POPLATEK MESICNE,3,1,29,20,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,425383.5,14668.396551724138,412519.2,9375.436363636363,44,29.0,73,11478.119178082192,49000.0,14.6,12761.079075450667,12864.299999999988,42031.0,41228.09315068493,121623.1,452.3,22284.84541317839,121170.8,22252.3,88.88,41825.5,0.0,362,362,5.027777777777778,6.083333333333333,2.4166666666666665,3.6666666666666665,837902.7,44,0.0,17.0,0.0,0.0,412519.2,0.0,423260.0,0.0,0.5862068965517241,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12432,55,POPLATEK MESICNE,3,55,31,30,M,south Moravia,157042,9,33.9,8743,2.43,111,3894,29.26,6.42,17449.11,350086.3,11669.543333333333,338687.2,6773.744000000001,50,30.0,80,8609.66875,44453.0,14.6,11085.71394815884,11399.099999999977,69791.4,70683.63125,135378.3,39650.1,20609.807421376518,95728.19999999998,51792.4,34.75,63782.0,0.0,363,363,4.594936708860759,6.666666666666667,2.5,4.166666666666667,688773.5,42,0.0,18.0,0.0,8.0,298055.2,0.0,346728.0,0.0,0.6,None,1.0,5079.0,5079.0,5079.0,5079.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1685,60,POPLATEK MESICNE,3,61,52,50,F,south Moravia,117897,6,53.8,8814,5.74,107,2059,20.59,-2.51,19649.5,304038.6,12668.275,264139.2,4891.466666666667,54,24.0,78,7284.33076923077,34768.0,14.6,9311.063851869261,39899.399999999965,91315.2,51399.47435897436,93072.6,11382.2,14964.120815214004,81690.40000000001,44118.9,106.98,48427.8,0.0,359,359,4.662337662337662,6.5,2.0,4.5,568177.8,30,0.0,12.0,0.0,24.0,176575.2,0.0,301326.0,0.0,0.5,None,2.0,7297.0,3648.5,4216.0,3081.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4458,45,POPLATEK MESICNE,3,22,46,40,F,west Bohemia,58400,6,52.4,8620,1.25,100,1117,13.64,2.57,9733.33,170754.5,7114.770833333333,175399.2,3507.9840000000004,50,24.0,74,4677.752702702703,19600.5,14.6,5577.48668918235,-4644.700000000012,17126.8,21640.852702702705,35902.4,13965.2,6161.879457638883,21937.2,34838.5,-50.84,21221.9,0.0,358,358,4.904109589041096,6.166666666666667,2.0,4.166666666666667,346153.7,26,0.0,12.0,0.0,24.0,104215.2,0.0,169871.0,0.0,0.5,None,2.0,5932.0,2966.0,5632.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6417,40,POPLATEK MESICNE,3,40,46,40,M,north Bohemia,128118,8,85.3,9317,7.07,97,6872,8.94,-1.11,16014.75,235272.5,9410.9,229817.6,3283.1085714285714,70,25.0,95,4895.685263157894,39884.0,14.6,7227.643586936237,5454.899999999994,25477.2,34837.44947368421,68960.5,8261.7,14417.019803025314,60698.8,19063.8,33.64,29968.2,0.0,360,360,3.8297872340425534,7.916666666666667,2.0833333333333335,5.833333333333333,465090.0999999999,22,0.0,13.0,0.0,48.0,74691.2,0.0,233606.0,0.0,0.52,None,4.0,12927.2,3231.8,5791.0,958.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2691,47,POPLATEK MESICNE,3,47,32,30,M,east Bohemia,162580,6,72.8,9538,1.81,111,5410,19.87,-11.01,27096.67,147223.0,6134.291666666667,169139.2,5832.386206896552,29,24.0,53,5969.098113207548,43310.0,14.6,10278.57843494253,-21916.20000000001,28648.3,38570.52452830189,74536.7,23046.8,13439.835426703961,51489.899999999994,43349.9,-33.91,35475.8,0.0,357,357,6.865384615384615,4.416666666666667,2.0,2.4166666666666665,316362.2,29,0.0,12.0,0.0,0.0,169139.2,0.0,145313.0,0.0,0.5,None,1.0,4103.8,4103.8,4103.8,4103.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3187,7,POPLATEK MESICNE,3,7,44,40,M,central Bohemia,94725,6,63.4,9920,2.87,130,4846,26.99,12.99,15787.5,281742.4,11739.266666666668,270587.2,5637.233333333334,48,24.0,72,7671.2444444444445,32148.0,14.6,8898.109017039724,11155.200000000012,70859.1,68082.41388888888,98608.8,52910.1,10941.47679666311,45698.700000000004,57704.1,22.8,67602.15,0.0,358,358,5.042253521126761,6.0,2.0,4.0,552329.6,32,4.0,12.0,0.0,12.0,200975.2,8100.0,278616.0,0.08333333333333333,0.5,classic,1.0,5126.0,5126.0,5126.0,5126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6546,15,POPLATEK MESICNE,3,1,33,30,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,471439.6,13469.702857142856,496086.2,6201.0775,80,35.0,115,8413.267826086956,49141.0,14.6,10909.191175467737,-24646.600000000035,45516.0,47241.21304347826,129588.8,12987.7,23359.513467515517,116601.1,68348.1,-33.41,43086.1,0.0,362,362,3.175438596491228,9.583333333333334,2.9166666666666665,6.666666666666667,967525.7999999999,44,0.0,23.0,0.0,36.0,338502.2,0.0,469131.0,0.0,0.6571428571428571,None,4.0,14526.0,3631.5,8618.0,446.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3148,73,POPLATEK MESICNE,3,3,54,50,M,central Bohemia,75232,5,41.7,8980,2.21,111,2813,13.33,-0.39,15046.4,355089.5,16140.431818181818,343258.2,8581.455,40,22.0,62,11263.672580645161,60100.0,14.6,16736.628787509006,11831.299999999988,74442.0,46190.23064516129,112290.7,24375.6,20622.111227090405,87915.1,53896.3,38.12,39374.7,0.0,365,365,5.983606557377049,5.166666666666667,1.8333333333333333,3.3333333333333335,698347.7,40,0.0,10.0,0.0,0.0,343258.2,0.0,352909.0,0.0,0.45454545454545453,None,1.0,4881.9,4881.9,4881.9,4881.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6604,1,POPLATEK MESICNE,3,72,48,40,M,north Moravia,226122,4,62.6,8994,4.79,110,9208,26.05,-4.8,56530.5,60830.6,2172.5214285714287,62875.2,1964.85,32,28.0,60,2061.7633333333333,15100.0,14.6,2581.2466404109405,-2044.5999999999985,19553.6,15911.043333333333,25599.8,6099.8,4284.6157026164365,19500.0,18998.1,2.92,16079.8,0.0,365,365,6.186440677966102,5.0,2.3333333333333335,2.6666666666666665,123705.8,32,0.0,16.0,0.0,0.0,62875.2,0.0,60086.0,0.0,0.5714285714285714,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3540,72,POPLATEK MESICNE,3,51,60,60,M,east Bohemia,121947,11,70.5,8541,2.97,131,3839,18.33,9.81,11086.09,868841.0,22277.97435897436,788882.2,8217.522916666667,96,39.0,135,12279.431111111111,64200.0,4.0,16810.840097027594,79958.80000000005,106177.9,73746.95259259258,146481.4,34139.4,24943.683997631673,112342.0,59747.4,77.71,73387.7,0.0,362,362,2.701492537313433,11.25,3.25,8.0,1657723.2,48,0.0,27.0,0.0,48.0,729398.2,0.0,865585.0,0.0,0.6923076923076923,None,5.0,8615.3,1723.06,4920.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5127,70,POPLATEK MESICNE,3,33,21,20,F,north Bohemia,133777,11,84.7,8705,7.61,116,4859,32.35,4.49,12161.55,87753.09999999999,3134.0392857142856,77875.2,2685.351724137931,29,28.0,57,2905.759649122807,44966.0,14.6,7013.112034938036,9877.899999999994,40074.5,24678.22456140351,62785.3,14615.4,12704.607715415705,48169.9,21782.2,83.98,20114.2,0.0,365,365,6.517857142857143,4.75,2.3333333333333335,2.4166666666666665,165628.3,29,0.0,16.0,0.0,0.0,77875.2,0.0,86561.0,0.0,0.5714285714285714,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4783,31,POPLATEK MESICNE,3,31,18,10,F,west Bohemia,51313,4,59.2,8930,4.2,108,1452,19.32,9.34,12828.25,217388.7,7246.29,206624.69999999998,5903.562857142857,35,30.0,65,6523.283076923078,24284.0,6.9,7260.06674494907,10764.00000000003,25937.6,23235.066153846154,58085.6,-1843.9,14440.738632708906,59929.5,6159.1,321.13,24052.6,4.0,365,365,5.703125,5.416666666666667,2.5,2.9166666666666665,424013.4,35,0.0,6.0,12.0,0.0,206624.69999999998,0.0,32900.0,0.0,0.2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13102,8,POPLATEK MESICNE,3,8,47,40,M,central Bohemia,112065,8,69.4,11277,1.44,127,4987,15.2,-3.71,14008.12,244961.4,6804.483333333334,267275.2,7636.4342857142865,35,36.0,71,7214.599999999999,27990.0,14.6,9500.107043682641,-22313.800000000017,15901.9,33630.93943661972,58925.8,15843.5,11639.451314000762,43082.3,56919.6,-72.06,33311.0,0.0,358,358,5.114285714285714,5.916666666666667,3.0,2.9166666666666665,512236.6,35,0.0,12.0,0.0,0.0,267275.2,0.0,242580.0,0.0,0.3333333333333333,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1068,1,POPLATEK MESICNE,3,13,70,70,F,central Bohemia,53921,2,41.3,8598,3.26,123,1875,17.69,17.41,26960.5,54949.3,2289.554166666667,56183.2,1605.2342857142855,35,24.0,59,1883.6016949152543,4900.0,14.6,1846.793894320784,-1233.8999999999942,15499.8,16816.33220338983,22204.5,14202.9,2145.287081298548,8001.6,21247.8,-27.05,16123.8,0.0,361,361,6.224137931034483,4.916666666666667,2.0,2.9166666666666665,111132.5,23,0.0,0.0,12.0,12.0,20075.2,0.0,0.0,0.0,0.0,None,1.0,3009.0,3009.0,3009.0,3009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5722,64,POPLATEK MESICNE,3,64,37,30,F,south Moravia,197099,10,74.7,9624,2.31,145,4265,44.38,-4.88,19709.9,717208.6,17930.215,702375.2,13006.948148148147,54,40.0,94,15101.955319148936,65700.0,14.6,16142.327084358449,14833.400000000023,74745.1,74467.31489361702,139800.4,2654.4,27118.5016261305,137146.0,75935.3,-1.57,74026.5,0.0,365,365,3.924731182795699,7.833333333333333,3.3333333333333335,4.5,1419583.8,54,0.0,28.0,0.0,0.0,702375.2,0.0,713427.0,0.0,0.7,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1257,35,POPLATEK MESICNE,3,35,68,60,F,north Bohemia,88768,7,80.5,8867,1.21,130,3620,18.63,6.97,12681.14,72744.1,3031.004166666667,77649.2,2043.3999999999999,38,24.0,62,2425.698387096774,5993.0,14.6,2339.939449440206,-4905.099999999991,18709.1,15986.509677419355,23835.1,10528.6,2774.0477210374993,13306.499999999998,21694.1,-13.76,16298.9,0.0,362,362,5.934426229508197,5.166666666666667,2.0,3.1666666666666665,150393.3,26,0.0,0.0,12.0,12.0,31425.2,0.0,0.0,0.0,0.0,None,1.0,3852.0,3852.0,3852.0,3852.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2029,6,POPLATEK MESICNE,3,5,73,70,F,central Bohemia,95616,6,51.4,9307,4.43,118,3040,15.06,16.21,15936.0,80304.1,3346.004166666667,81243.2,1593.0039215686274,51,24.0,75,2153.964,6567.0,14.6,2420.619300065305,-939.0999999999913,25111.9,31491.08266666667,39713.0,25016.3,3876.865801460419,14696.7,32618.0,-23.01,31330.0,0.0,358,358,4.837837837837838,6.25,2.0,4.25,161547.3,27,0.0,0.0,12.0,24.0,45135.2,0.0,0.0,0.0,0.0,None,2.0,3009.0,1504.5,2507.0,502.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1491,19,POPLATEK MESICNE,3,19,14,10,M,south Bohemia,51428,4,52.7,8402,3.98,120,1099,27.16,10.01,12857.0,83438.1,3209.1576923076927,119675.2,3739.85,32,26.0,58,3501.953448275862,37062.0,14.6,7507.910077745618,-36237.09999999999,19738.9,25780.508620689656,55326.2,12939.7,13706.923958661213,42386.5,55326.2,-64.32,19746.2,0.0,365,365,6.4035087719298245,4.833333333333333,2.1666666666666665,2.6666666666666665,203113.3,32,0.0,14.0,0.0,0.0,119675.2,0.0,82324.0,0.0,0.5384615384615384,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2209,30,POPLATEK MESICNE,3,30,69,60,F,west Bohemia,94812,10,81.8,9650,3.67,100,2804,8.58,-6.06,9481.2,63697.4,2654.0583333333334,58427.2,1460.6799999999998,40,24.0,64,1908.196875,7600.0,14.6,2032.9238174631944,5270.200000000004,29686.1,24496.434375,31639.9,15708.7,3465.7974515697747,15931.2,22976.1,29.2,24324.35,0.0,364,364,5.777777777777778,5.333333333333333,2.0,3.3333333333333335,122124.6,28,0.0,0.0,12.0,12.0,34475.2,0.0,0.0,0.0,0.0,None,1.0,1996.0,1996.0,1996.0,1996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4009,28,POPLATEK MESICNE,3,4,30,30,M,central Bohemia,149893,6,67.4,9753,5.05,109,5892,8.84,12.36,24982.17,201187.6,8382.816666666668,197875.2,4397.226666666667,45,24.0,69,5783.51884057971,22998.0,14.6,6255.147665447363,3312.399999999994,40891.5,41183.566666666666,59035.6,29641.6,7133.307304442159,29394.0,52896.6,-22.7,39080.6,0.0,359,359,5.279411764705882,5.75,2.0,3.75,399062.8,33,0.0,12.0,0.0,12.0,82015.2,0.0,199316.0,0.0,0.5,None,1.0,9655.0,9655.0,9655.0,9655.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2473,20,POPLATEK MESICNE,3,20,20,20,F,south Bohemia,70646,4,58.4,8547,3.64,120,1542,37.36,-1.34,17661.5,217470.9,9061.2875,218279.2,3897.842857142857,56,24.0,80,5446.876249999999,24864.0,14.6,6471.99467511719,-808.3000000000175,39159.5,39389.81125,56733.1,25104.2,6224.110600384701,31628.899999999998,31418.4,24.64,39255.7,0.0,361,361,4.569620253164557,6.666666666666667,2.0,4.666666666666667,435750.1,32,0.0,12.0,0.0,24.0,106715.2,0.0,215488.0,0.0,0.5,None,2.0,9297.0,4648.5,8535.0,762.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12396,62,POPLATEK MESICNE,3,62,26,20,F,south Moravia,145688,5,40.7,8544,1.86,109,2906,44.19,6.88,29137.6,476444.8,17646.103703703702,474006.8,10772.881818181819,44,27.0,71,13386.642253521126,50600.0,14.6,16879.150715742795,2438.0,27159.3,58838.86901408451,129085.2,11391.9,33868.59307103429,117693.3,22921.9,18.49,50611.0,0.0,365,365,5.214285714285714,5.916666666666667,2.25,3.6666666666666665,950451.6,32,0.0,15.0,0.0,12.0,440589.2,0.0,474077.0,0.0,0.5555555555555556,None,1.0,2784.8,2784.8,2784.8,2784.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4821,35,POPLATEK MESICNE,3,35,57,50,F,north Bohemia,88768,7,80.5,8867,1.21,130,3620,18.63,6.97,12681.14,215387.3,7427.148275862069,186527.2,3008.5032258064516,62,29.0,91,4416.642857142857,47680.0,14.6,6794.12580481016,28860.099999999977,80669.6,56832.78571428572,84049.3,18017.9,12972.049012529224,66031.4,49462.9,63.09,57594.7,0.0,361,361,4.011111111111111,7.583333333333333,2.4166666666666665,5.166666666666667,401914.5,26,0.0,17.0,0.0,36.0,94115.2,0.0,212485.0,0.0,0.5862068965517241,None,3.0,7701.0,2567.0,4806.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
664,77,POPLATEK MESICNE,3,77,16,10,F,north Moravia,148545,4,53.5,8909,5.56,113,3590,38.65,3.76,37136.25,51223.1,1970.1192307692306,54425.2,2864.4842105263156,19,26.0,45,2347.7400000000002,21801.0,14.6,4891.585092668652,-3202.0999999999985,14488.1,17399.326666666664,37547.7,12345.0,5409.2831774476535,25202.699999999997,19290.4,-24.89,14990.4,0.0,350,350,7.954545454545454,3.75,2.1666666666666665,1.5833333333333333,105648.30000000002,19,0.0,14.0,0.0,0.0,54425.2,0.0,50422.0,0.0,0.5384615384615384,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1449,33,POPLATEK MESICNE,3,41,47,40,M,north Bohemia,118650,3,85.6,9832,4.48,114,5471,34.94,-15.11,39550.0,306294.0,12762.25,313663.2,4238.691891891892,74,24.0,98,6326.09387755102,35072.0,14.6,8776.954034356066,-7369.200000000012,43205.4,47953.131632653065,69684.9,32979.8,10418.195710495407,36705.09999999999,49960.1,-13.52,42983.25,0.0,362,362,3.731958762886598,8.166666666666666,2.0,6.166666666666667,619957.2,38,0.0,12.0,0.0,36.0,224575.2,0.0,303954.0,0.0,0.5,None,3.0,7424.0,2474.6666666666665,3743.0,525.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1397,66,POPLATEK MESICNE,3,66,75,70,F,south Moravia,125832,5,48.3,8512,4.12,102,2103,17.38,-6.41,25166.4,71985.1,2999.379166666667,83039.2,2129.2102564102565,39,24.0,63,2460.7031746031744,5921.0,14.6,2371.7261329392945,-11054.099999999991,15570.4,19720.498412698413,30509.4,12967.1,4810.730793069234,17542.300000000003,24609.8,-36.73,19372.0,0.0,360,360,5.806451612903226,5.25,2.0,3.25,155024.3,27,0.0,0.0,12.0,12.0,35675.2,0.0,0.0,0.0,0.0,None,1.0,3947.0,3947.0,3947.0,3947.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6485,48,POPLATEK MESICNE,3,48,34,30,F,east Bohemia,78955,9,59.0,9060,2.44,124,1717,37.08,3.75,8772.78,794336.9,20367.612820512823,798198.2,15060.343396226413,53,39.0,92,17310.164130434783,63700.0,14.6,16697.70322747638,-3861.29999999993,70253.6,74517.0097826087,139718.8,27479.9,24590.96015825426,112238.9,53279.9,31.86,73615.1,0.0,360,360,3.956043956043956,7.666666666666667,3.25,4.416666666666667,1592535.1,53,0.0,27.0,0.0,0.0,798198.2,0.0,790823.0,0.0,0.6923076923076923,None,1.0,2612.0,2612.0,2612.0,2612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3687,60,POPLATEK MESICNE,3,49,24,20,M,east Bohemia,75685,9,60.8,8208,2.26,155,2123,19.58,27.89,8409.44,545340.3,21813.612,547727.2,6295.714942528735,87,25.0,112,9759.53125,62168.0,14.6,14256.71121477345,-2386.899999999907,43609.8,59836.31696428572,116803.9,22204.2,21077.841466515194,94599.7,35482.2,22.91,56829.1,0.0,363,363,3.27027027027027,9.333333333333334,2.0833333333333335,7.25,1093067.5,44,7.0,1.0,12.0,36.0,407615.2,21600.0,3900.0,0.08045977011494253,0.04,None,4.0,16783.5,4195.875,9716.0,41.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2161,59,POPLATEK MESICNE,3,1,76,70,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,81334.2,3388.9249999999997,94725.2,2059.2434782608693,46,24.0,70,2515.134285714286,8400.0,14.6,2645.494052425019,-13391.0,17113.1,21916.128571428573,33965.1,12452.6,4664.889948129252,21512.5,29064.1,-41.12,21752.5,0.0,355,355,5.144927536231884,5.833333333333333,2.0,3.8333333333333335,176059.40000000002,34,0.0,0.0,12.0,12.0,73305.2,0.0,0.0,0.0,0.0,None,1.0,1785.0,1785.0,1785.0,1785.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1944,1,POPLATEK MESICNE,3,31,39,30,F,west Bohemia,51313,4,59.2,8930,4.2,108,1452,19.32,9.34,12828.25,143291.2,4214.44705882353,135987.2,2428.342857142857,56,34.0,90,3103.0933333333337,11416.0,14.6,2991.005276190975,7304.0,40033.0,34759.659999999996,49489.4,21028.1,5425.228262246956,28461.300000000003,31542.0,26.92,35312.0,0.0,361,361,4.056179775280899,7.5,2.8333333333333335,4.666666666666667,279278.4,32,0.0,22.0,0.0,24.0,93435.2,0.0,141542.0,0.0,0.6470588235294118,None,3.0,10124.0,3374.6666666666665,6578.0,1187.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2290,68,POPLATEK MESICNE,3,31,42,40,F,west Bohemia,51313,4,59.2,8930,4.2,108,1452,19.32,9.34,12828.25,121904.9,4353.746428571429,131371.2,2985.709090909091,44,28.0,72,3517.723611111111,12618.0,14.6,3354.0977344513335,-9466.300000000017,25866.4,30059.49861111111,46014.7,20036.7,5947.473741092427,25977.999999999996,33332.7,-22.4,29905.7,0.0,361,361,5.084507042253521,6.0,2.3333333333333335,3.6666666666666665,253276.1,32,0.0,16.0,0.0,12.0,64075.200000000004,0.0,120456.0,0.0,0.5714285714285714,None,1.0,5608.0,5608.0,5608.0,5608.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1993,1,POPLATEK MESICNE,3,1,21,20,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,200919.6,8371.65,190691.2,2612.2082191780823,73,24.0,97,4037.224742268041,22959.0,14.6,5890.908425595872,10228.399999999994,41539.4,39743.46804123711,60928.9,18723.9,10963.278694222685,42205.0,22030.9,88.55,40162.6,0.0,364,364,3.7916666666666665,8.083333333333334,2.0,6.083333333333333,391610.8,37,0.0,12.0,0.0,36.0,147815.2,0.0,198978.0,0.0,0.5,None,3.0,3573.0,1191.0,2534.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2010,73,POPLATEK MESICNE,3,37,44,40,M,north Bohemia,114006,9,62.3,9065,5.39,123,4166,20.85,0.46,12667.33,39176.0,1632.3333333333333,32779.2,728.4266666666666,45,24.0,69,1042.8289855072464,3184.0,14.6,1225.4355971151222,6396.800000000003,24224.9,19375.323188405797,26389.3,13814.4,3425.4384237704016,12574.9,17678.3,37.03,19595.2,0.0,365,365,5.367647058823529,5.75,2.0,3.75,71955.20000000001,21,0.0,0.0,12.0,24.0,7315.2,0.0,0.0,0.0,0.0,None,2.0,2122.0,1061.0,1950.0,172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
52,32,POPLATEK MESICNE,3,32,72,70,M,north Bohemia,105058,10,81.0,9272,3.22,118,4505,15.0,3.8,10505.8,51317.7,2138.2374999999997,39253.2,1308.4399999999998,30,24.0,54,1677.2388888888888,5600.0,14.6,1765.9672474383997,12064.5,26639.2,19119.805555555555,29423.9,12225.5,4575.620645041177,17198.4,14080.1,89.2,18072.55,0.0,362,362,6.830188679245283,4.5,2.0,2.5,90570.9,18,0.0,0.0,12.0,12.0,11125.2,0.0,0.0,0.0,0.0,None,1.0,2344.0,2344.0,2344.0,2344.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1246,70,POPLATEK TYDNE,3,70,34,30,M,north Moravia,285387,7,89.9,10177,7.75,81,10108,16.89,2.33,40769.57,455998.7,14709.635483870969,451020.0,10488.837209302326,43,31.0,74,12257.00945945946,56200.0,30.0,14278.616484062819,4978.700000000012,61817.3,70629.84054054055,147064.4,33138.8,26497.213143220135,113925.59999999999,52638.8,17.44,69649.2,0.0,355,355,4.863013698630137,6.166666666666667,2.5833333333333335,3.5833333333333335,907018.7,31,12.0,19.0,0.0,0.0,406220.0,44800.0,452772.0,0.27906976744186046,0.6129032258064516,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1286,68,POPLATEK TYDNE,3,52,46,40,F,east Bohemia,139012,10,61.9,8363,3.49,108,2799,38.49,9.17,13901.2,227183.2,9465.966666666667,246732.0,6017.8536585365855,41,24.0,65,7291.003076923077,47831.0,30.0,11507.070073654302,-19548.79999999999,28590.4,39538.37384615385,115283.1,14778.1,21064.371505698593,100505.0,43919.9,-34.9,32573.0,0.0,354,354,5.53125,5.416666666666667,2.0,3.4166666666666665,473915.2,29,0.0,12.0,0.0,12.0,196098.0,0.0,225204.0,0.0,0.5,None,1.0,4219.5,4219.5,4219.5,4219.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2911,54,POPLATEK MESICNE,3,45,64,60,M,east Bohemia,77917,5,53.5,8390,2.89,132,2122,26.75,2.02,15583.4,75374.40000000001,3140.6000000000004,69655.2,2048.6823529411763,34,24.0,58,2500.5103448275863,11750.0,14.6,2659.13908002358,5719.200000000012,47770.1,41639.950000000004,48375.0,30502.5,4260.766055339502,17872.5,38626.4,23.67,42453.35,0.0,361,361,6.333333333333333,4.833333333333333,2.0,2.8333333333333335,145029.6,22,0.0,0.0,12.0,12.0,28735.2,0.0,0.0,0.0,0.0,None,1.0,3410.0,3410.0,3410.0,3410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3045,10,POPLATEK MESICNE,3,10,46,40,F,central Bohemia,92084,5,46.7,10124,0.54,141,4316,-3.57,13.28,18416.8,41069.3,1416.1827586206898,41225.2,580.6366197183098,71,29.0,100,822.945,4300.0,14.6,1157.2975043657145,-155.89999999999418,14164.0,16540.231,20703.5,13339.4,1913.1511391289778,7364.1,13929.9,1.68,16725.75,0.0,361,361,3.6464646464646466,8.333333333333334,2.4166666666666665,5.916666666666667,82294.5,23,0.0,5.0,12.0,48.0,17045.2,0.0,4000.0,0.0,0.1724137931034483,None,4.0,2015.0,503.75,1819.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
